,pv,wind,demand_el,demand_th
5131,0.0,0.106,107.25,17.38356340902506
5132,0.0,0.097,126.75,36.45617256549008
5133,0.0,0.09,134.55,18.423605664265875
5134,0.0,0.083,127.72500000000001,24.932644392422432
5135,0.0,0.071,118.95,10.474711284925355
5136,0.0,0.061,114.075,18.660276831396082
5137,0.0,0.051,110.175,9.731385440819906
5138,0.0,0.042,109.2,9.683682571011964
5139,0.0,0.033,113.10000000000001,38.52158014448195
5140,0.029,0.023,130.65,301.0152371252761
5141,0.11,0.009,168.675,153.75573351339418
5142,0.234,0.007,177.45000000000002,88.68050466591679
5143,0.365,0.007,181.35,88.13477439995003
5144,0.429,0.006,169.65,69.97707534724827
5145,0.414,0.009,162.82500000000002,67.64202925301007
5146,0.335,0.018,180.375,135.27541889838773
5147,0.287,0.025,197.925,21.3231828041495
5148,0.258,0.02,186.225,81.59948123626216
5149,0.245,0.017,156.0,80.931641058951
5150,0.156,0.016,131.625,80.21609801183189
5151,0.142,0.011,121.875,28.43936514202393
5152,0.102,0.006,120.9,28.820988100487465
5153,0.05,0.002,109.2,72.33666975703039
5154,0.001,0.001,108.22500000000001,65.19138872107656
5155,0.0,0.004,106.275,24.089949253010065
5156,0.0,0.01,122.85000000000001,24.710086560513293
5157,0.0,0.011,129.675,41.94773203416243
5158,0.0,0.006,122.85000000000001,28.773285230679516
5159,0.0,0.002,119.925,12.879774848143995
5160,0.0,0.001,117.0,18.058375701598166
5161,0.0,0.004,108.22500000000001,18.41078259185692
5162,0.0,0.008,95.55,8.633968811339415
5163,0.0,0.013,101.4,28.011392927245044
5164,0.028,0.019,138.45000000000002,265.9219523101027
5165,0.111,0.012,179.4,195.70001753143075
5166,0.225,0.007,174.525,167.80680471145357
5167,0.33,0.006,176.475,63.42333054992387
5168,0.454,0.005,180.375,75.96442509246573
5169,0.515,0.004,178.425,84.2801390634893
5170,0.463,0.003,187.20000000000002,99.80219547347791
5171,0.476,0.003,195.975,63.859527051160555
5172,0.395,0.003,187.20000000000002,20.131243606031184
5173,0.322,0.005,152.1,130.80225743217272
5174,0.168,0.007,140.4,53.12992570960805
5175,0.17,0.009,117.0,60.6878650388318
5176,0.117,0.01,105.3,69.4008467613965
5177,0.053,0.01,107.25,17.88464968063164
5178,0.004,0.011,109.2,71.11140896423134
5179,0.0,0.015,107.25,20.615803080136974
5180,0.0,0.019,127.72500000000001,39.86107461219557
5181,0.0,0.018,127.72500000000001,21.849227196042598
5182,0.0,0.014,120.9,18.80971776756087
5183,0.0,0.009,117.97500000000001,30.566342881620997
5184,0.0,0.006,115.05,7.895380951379618
5185,0.0,0.005,110.175,8.205003733786661
5186,0.0,0.003,111.15,25.729758168972573
5187,0.0,0.003,115.05,8.669437907397226
5188,0.021,0.003,122.85000000000001,281.73195957810907
5189,0.093,0.003,194.025,158.04711668284725
5190,0.198,0.008,193.05,92.09686881131597
5191,0.287,0.015,168.675,87.34495424534238
5192,0.35,0.022,203.775,116.18064781247544
5193,0.365,0.025,175.5,46.94065787786929
5194,0.284,0.021,185.25,123.02519681363495
5195,0.24,0.016,195.975,26.914012836205895
5196,0.245,0.012,183.3,69.41623144500237
5197,0.207,0.011,159.9,76.8627118373654
5198,0.18,0.011,138.45000000000002,68.16123614176364
5199,0.17,0.011,116.025,24.127407794542503
5200,0.103,0.014,106.275,84.54981349014426
5201,0.043,0.019,109.2,24.785356207157474
5202,0.003,0.028,110.175,60.13421303238742
5203,0.0,0.044,105.3,18.112932770812066
5204,0.0,0.059,124.80000000000001,19.080503965834072
5205,0.0,0.076,129.675,37.34061250923671
5206,0.0,0.092,121.875,16.52611601097596
5207,0.0,0.103,114.075,19.986203079848295
5208,0.0,0.1,97.5,8.281875717063299
5209,0.0,0.093,95.55,60.33568515694814
5210,0.0,0.09,94.575,34.72597627717847
5211,0.0,0.094,102.375,9.093824316775388
5212,0.024,0.094,123.825,300.9977979249471
5213,0.105,0.069,174.525,231.13763443268707
5214,0.281,0.076,195.0,173.5032039715642
5215,0.456,0.1,188.175,130.7130168711323
5216,0.564,0.123,187.20000000000002,40.06661219222638
5217,0.601,0.155,173.55,160.02450018232713
5218,0.655,0.182,180.375,81.30409041288858
5219,0.639,0.209,192.07500000000002,70.44444522336364
5220,0.475,0.23,177.45000000000002,27.625025503421217
5221,0.422,0.236,143.32500000000002,120.75392344402583
5222,0.393,0.237,140.4,34.46361858405462
5223,0.208,0.221,138.45000000000002,33.489280264400115
5224,0.125,0.193,115.05,59.42567512437132
5225,0.047,0.179,102.375,77.2835865741554
5226,0.003,0.199,110.175,17.862869193665937
5227,0.0,0.233,117.0,18.99959723326286
5228,0.0,0.252,126.75,150.232562982903
5229,0.0,0.231,129.675,72.31328527285979
5230,0.0,0.228,125.775,129.85625260385308
5231,0.0,0.232,117.97500000000001,115.35446525594043
5232,0.0,0.227,113.10000000000001,7.237336820720162
5233,0.0,0.215,108.22500000000001,7.521153950944483
5234,0.0,0.202,94.575,6.953519690495843
5235,0.0,0.194,99.45,7.946879646280963
5236,0.025,0.164,94.575,57.36535658859204
5237,0.11,0.104,86.775,131.00037776924432
5238,0.28,0.121,89.7,141.93563478893142
5239,0.441,0.182,96.525,91.72694902727265
5240,0.538,0.211,104.325,19.157656290141606
5241,0.561,0.22,103.35000000000001,88.78234630119535
5242,0.533,0.22,111.15,26.597707791351763
5243,0.48,0.223,109.2,68.08399212917645
5244,0.361,0.265,110.175,59.76513356406429
5245,0.202,0.313,115.05,23.795013630386606
5246,0.11,0.27,111.15,40.96409934783052
5247,0.079,0.278,110.175,74.60163795715756
5248,0.049,0.288,105.3,13.871562239713645
5249,0.03,0.277,106.275,92.44478935888422
5250,0.002,0.264,100.425,15.609942162337603
5251,0.0,0.238,101.4,68.33233211812274
5252,0.0,0.219,114.075,61.04231065007374
5253,0.0,0.28,105.3,26.668662073907843
5254,0.0,0.291,107.25,15.148739325723083
5255,0.0,0.288,103.35000000000001,28.148553840407285
5256,0.0,0.297,113.10000000000001,8.18271348959516
5257,0.0,0.316,115.05,8.503604214677319
5258,0.0,0.32,109.2,26.005822764512995
5259,0.0,0.328,113.10000000000001,8.984940302300567
5260,0.022,0.305,107.25,32.2230805629799
5261,0.103,0.337,103.35000000000001,55.31348104271735
5262,0.276,0.504,105.3,179.1313556122685
5263,0.438,0.574,101.4,128.6145758313266
5264,0.559,0.586,97.5,82.46115394304601
5265,0.686,0.56,94.575,21.379344558599115
5266,0.754,0.522,92.625,28.887002273823573
5267,0.748,0.491,104.325,79.29235803285965
5268,0.642,0.468,95.55,61.88296267031856
5269,0.404,0.447,96.525,25.71820636363721
5270,0.278,0.422,100.425,77.36701368236669
5271,0.184,0.39,98.47500000000001,67.78027150712018
5272,0.119,0.337,96.525,24.75553418839072
5273,0.06,0.251,113.10000000000001,16.285204297919776
5274,0.003,0.219,118.95,69.37801987951897
5275,0.0,0.24,117.0,61.877067417306534
5276,0.0,0.265,128.70000000000002,37.4717709331883
5277,0.0,0.266,105.3,28.96722495509411
5278,0.0,0.263,104.325,43.43958245126045
5279,0.0,0.261,100.425,28.551438059146246
5280,0.0,0.261,97.5,61.53654334029674
5281,0.0,0.261,95.55,61.2224451811967
5282,0.0,0.255,98.47500000000001,125.12922456756338
5283,0.0,0.223,101.4,143.8857554310962
5284,0.014,0.178,137.475,343.4439567944279
5285,0.051,0.128,195.0,319.02738865755856
5286,0.092,0.101,164.775,202.36347449819036
5287,0.175,0.15,173.55,96.1752516118907
5288,0.449,0.223,180.375,110.83529829382466
5289,0.489,0.248,162.82500000000002,178.01811988482518
5290,0.376,0.257,169.65,30.222472703092265
5291,0.474,0.264,185.25,80.62128429409275
5292,0.479,0.274,183.3,71.50946754412627
5293,0.373,0.274,171.6,79.51276895325982
5294,0.226,0.249,154.05,52.98354974876007
5295,0.13,0.192,126.75,27.074289135126747
5296,0.113,0.127,108.22500000000001,70.53397404419329
5297,0.062,0.078,105.3,27.78002508959299
5298,0.003,0.081,107.25,72.25873411222582
5299,0.0,0.092,108.22500000000001,22.392009884825143
5300,0.0,0.109,120.9,32.04043786205826
5301,0.0,0.133,129.675,31.19796620302524
5302,0.0,0.148,123.825,18.31267343055997
5303,0.0,0.161,111.15,30.11596568099562
5304,0.0,0.165,99.45,9.919972631021851
5305,0.0,0.167,100.425,19.14003192402217
5306,0.0,0.179,96.525,98.0357088263554
5307,0.0,0.178,101.4,126.47368414702574
5308,0.013,0.171,128.70000000000002,363.2771639137033
5309,0.062,0.121,187.20000000000002,287.058868126388
5310,0.139,0.083,184.275,187.6537300140646
5311,0.267,0.119,215.475,133.53639496306226
5312,0.431,0.21,186.225,182.93397725172485
5313,0.567,0.252,171.6,146.97330432172154
5314,0.532,0.272,186.225,93.41445758705186
5315,0.569,0.264,190.125,74.2377946570486
5316,0.477,0.258,180.375,99.55902058271407
5317,0.467,0.242,154.05,81.62803721537921
5318,0.405,0.217,134.55,80.88774075037757
5319,0.257,0.199,117.97500000000001,29.109357652710795
5320,0.129,0.161,113.10000000000001,89.84918243404502
5321,0.039,0.133,105.3,64.87261819204697
5322,0.001,0.131,102.375,22.850484219716996
5323,0.0,0.137,104.325,24.923314321721563
5324,0.0,0.137,123.825,25.564904591389645
5325,0.0,0.133,125.775,42.77119573572091
5326,0.0,0.12,125.775,20.382829336378222
5327,0.0,0.112,119.925,22.397336370029347
5328,0.0,0.104,113.10000000000001,9.02292818773928
5329,0.0,0.093,108.22500000000001,9.157598757705541
5330,0.0,0.084,96.525,35.88158856771679
5331,0.0,0.076,103.35000000000001,105.47296502733435
5332,0.019,0.071,116.025,337.2601340262097
5333,0.099,0.041,191.1,266.67002556434255
5334,0.269,0.031,185.25,81.09677285331908
5335,0.457,0.036,178.425,191.77126886355526
5336,0.566,0.045,195.975,33.08825164398266
5337,0.601,0.051,177.45000000000002,152.43073594432008
5338,0.542,0.057,198.9,73.58958062463502
5339,0.461,0.061,231.07500000000002,29.137914924972435
5340,0.444,0.058,214.5,80.37315283509615
5341,0.465,0.053,155.025,79.74469017525362
5342,0.467,0.05,136.5,70.44726732542233
5343,0.353,0.044,111.15,27.297417135433573
5344,0.189,0.03,115.05,27.656538655343596
5345,0.052,0.017,108.22500000000001,79.73756207514114
5346,0.002,0.011,113.10000000000001,46.649077964792475
5347,0.0,0.014,112.125,48.53446594432009
5348,0.0,0.025,136.5,32.32511841417387
5349,0.0,0.047,133.57500000000002,31.47220480438757
5350,0.0,0.076,127.72500000000001,18.539648465354844
5351,0.0,0.099,120.9,30.264351296963216
5352,0.0,0.108,114.075,6.490618071798682
5353,0.0,0.113,104.325,6.7451521138300015
5354,0.0,0.116,100.425,33.00496402976736
5355,0.0,0.117,104.325,32.991873176876986
5356,0.017,0.112,134.55,349.18797109412424
5357,0.098,0.062,158.925,217.60505166898886
5358,0.252,0.035,188.175,159.28572857879425
5359,0.394,0.068,212.55,116.68815123641171
5360,0.519,0.073,210.6,26.253047837114153
5361,0.631,0.067,180.375,163.96847055033675
5362,0.697,0.058,228.15,59.26955709543406
5363,0.695,0.052,236.925,32.36440417205487
5364,0.695,0.047,215.475,49.4771771510392
5365,0.63,0.045,180.375,117.10994343037477
5366,0.513,0.042,153.07500000000002,22.21231991986694
5367,0.345,0.044,128.70000000000002,38.24163779377298
5368,0.16,0.047,118.95,21.51235130428081
5369,0.036,0.048,114.075,56.022562633089535
5370,0.0,0.047,121.875,74.34437231172265
5371,0.0,0.048,106.275,14.89024145883227
5372,0.0,0.05,119.925,33.82966034018014
5373,0.0,0.047,126.75,15.781110605941889
5374,0.0,0.043,121.875,13.585754493421748
5375,0.0,0.038,117.97500000000001,27.116324981604063
5376,0.0,0.037,116.025,5.783010541222602
5377,0.0,0.041,114.075,6.00979526832937
5378,0.0,0.038,113.10000000000001,23.700225814115832
5379,0.0,0.033,115.05,6.349972358989523
5380,0.016,0.037,114.075,260.85739990180946
5381,0.097,0.034,168.675,135.5468601712798
5382,0.269,0.017,195.0,25.683981260570803
5383,0.439,0.014,192.07500000000002,78.2634539872212
5384,0.565,0.026,194.025,67.48492907970689
5385,0.617,0.042,195.975,75.45453244348846
5386,0.621,0.064,198.9,83.42095689884297
5387,0.546,0.084,202.8,30.765349899527546
5388,0.57,0.107,194.025,65.13203753597416
5389,0.556,0.126,161.85,63.94141771866362
5390,0.431,0.161,146.25,63.436791536886936
5391,0.221,0.198,109.2,20.099407355566626
5392,0.093,0.2,102.375,71.88513353734332
5393,0.033,0.22,102.375,63.68628490066851
5394,0.0,0.243,108.22500000000001,12.473159990872276
5395,0.0,0.251,111.15,13.266906535745969
5396,0.0,0.216,119.925,144.19363880795464
5397,0.0,0.177,127.72500000000001,40.372693080619655
5398,0.0,0.147,124.80000000000001,167.7307448093238
5399,0.0,0.118,118.95,51.5462416305136
5400,0.0,0.088,117.97500000000001,5.5465991197680236
5401,0.0,0.058,115.05,5.764112810739317
5402,0.0,0.034,111.15,5.329085428796728
5403,0.0,0.025,117.0,6.09038334719626
5404,0.013,0.036,111.15,18.61541319136557
5405,0.094,0.036,102.375,31.95611937667723
5406,0.274,0.049,105.3,85.34987786364735
5407,0.454,0.088,93.60000000000001,129.26970420478972
5408,0.599,0.128,92.625,14.682174140562411
5409,0.702,0.167,98.47500000000001,83.90884966096253
5410,0.757,0.197,104.325,22.50347041747747
5411,0.764,0.222,96.525,90.57529644222087
5412,0.727,0.24,101.4,30.122349596735223
5413,0.648,0.253,106.275,45.763602719135925
5414,0.528,0.264,95.55,20.30114429639311
5415,0.371,0.271,98.47500000000001,79.99360322347923
5416,0.179,0.254,101.4,19.702981646222046
5417,0.045,0.227,103.35000000000001,45.97573981679322
5418,0.001,0.235,103.35000000000001,55.06821300342122
5419,0.0,0.219,108.22500000000001,55.829510921820756
5420,0.0,0.182,123.825,13.404281206106056
5421,0.0,0.155,123.825,22.55784884022029
5422,0.0,0.142,122.85000000000001,11.609793255592873
5423,0.0,0.131,119.925,16.739357606738146
5424,0.0,0.113,111.15,15.420929889243174
5425,0.0,0.093,111.15,6.597907531958594
5426,0.0,0.061,110.175,15.171952246527754
5427,0.0,0.034,111.15,16.043373996031722
5428,0.013,0.022,108.22500000000001,29.067894074138994
5429,0.092,0.015,99.45,67.53911031242909
5430,0.188,0.022,86.775,165.24775232890443
5431,0.258,0.048,86.775,140.76442848908727
5432,0.306,0.068,92.625,51.28607088329076
5433,0.333,0.08,90.675,25.66013544591477
5434,0.372,0.089,99.45,24.4463694376771
5435,0.512,0.103,102.375,126.868486661476
5436,0.679,0.122,101.4,23.294847840118287
5437,0.656,0.132,98.47500000000001,12.915715215862342
5438,0.51,0.136,98.47500000000001,21.92547080518349
5439,0.29,0.145,97.5,107.38764787703725
5440,0.136,0.131,92.625,21.24078228771609
5441,0.034,0.114,97.5,29.875655367807497
5442,0.0,0.118,97.5,56.79873034934803
5443,0.0,0.108,100.425,40.43011209885199
5444,0.0,0.102,119.925,67.52020723233767
5445,0.0,0.118,125.775,24.50861384835596
5446,0.0,0.165,116.025,13.289181679935467
5447,0.0,0.233,114.075,17.848461905718505
5448,0.0,0.278,111.15,15.958310152276988
5449,0.0,0.291,106.275,16.228361530797656
5450,0.0,0.32,108.22500000000001,15.68825877375632
5451,0.0,0.32,113.10000000000001,7.561438598578653
5452,0.011,0.274,122.85000000000001,288.62064423259426
5453,0.088,0.261,171.6,172.7743725360623
5454,0.264,0.38,163.8,28.853263476638805
5455,0.459,0.457,163.8,81.5949861460913
5456,0.613,0.498,182.32500000000002,18.22846805014497
5457,0.708,0.498,179.4,130.51332309393936
5458,0.737,0.516,184.275,25.747672623651134
5459,0.545,0.544,213.525,84.97871068725338
5460,0.477,0.574,207.675,24.498684997993053
5461,0.304,0.561,155.025,83.42591526075957
5462,0.192,0.532,140.4,22.566282416129393
5463,0.117,0.524,121.875,82.54824828056739
5464,0.078,0.532,118.95,22.27076112519756
5465,0.019,0.414,122.85000000000001,91.74617745992381
5466,0.0,0.311,104.325,66.58185581863664
5467,0.0,0.294,110.175,15.798005643458971
5468,0.0,0.378,119.925,16.641916201336056
5469,0.0,0.464,117.97500000000001,43.51206546828131
5470,0.0,0.541,109.2,14.413992328540557
5471,0.0,0.605,97.5,44.90335109285348
5472,0.0,0.62,94.575,41.19674114553818
5473,0.0,0.621,95.55,23.745344327716143
5474,0.0,0.599,97.5,86.31125796336022
5475,0.0,0.571,101.4,139.7945291009831
5476,0.005,0.55,152.1,418.6638946180584
5477,0.063,0.519,172.57500000000002,154.42137206830097
5478,0.155,0.58,176.475,175.86279309453616
5479,0.225,0.656,175.5,72.88708502770352
5480,0.398,0.685,187.20000000000002,182.17218479701285
5481,0.479,0.682,187.20000000000002,190.12542701260713
5482,0.483,0.683,209.625,33.30258649948951
5483,0.452,0.679,221.32500000000002,83.5629683730054
5484,0.3,0.655,207.675,117.92921678191641
5485,0.204,0.601,192.07500000000002,82.60747007548208
5486,0.144,0.482,183.3,30.817069279937588
5487,0.115,0.379,150.15,81.80964973340369
5488,0.071,0.32,113.10000000000001,81.8710205289482
5489,0.03,0.328,122.85000000000001,47.39519149553186
5490,0.0,0.36,107.25,13.501575019788225
5491,0.0,0.335,112.125,14.36076615741111
5492,0.0,0.308,130.65,33.27190110171726
5493,0.0,0.278,130.65,15.219957295034002
5494,0.0,0.253,111.15,82.51966484874904
5495,0.0,0.254,105.3,68.99828217177335
5496,0.0,0.264,103.35000000000001,76.54884055323232
5497,0.0,0.252,99.45,16.009607045515935
5498,0.0,0.245,101.4,15.486014060948694
5499,0.0,0.23,112.125,106.21834178394136
5500,0.005,0.208,123.825,400.3316810989439
5501,0.06,0.185,193.05,215.81117726000988
5502,0.171,0.243,172.57500000000002,73.60859305977517
5503,0.326,0.337,193.05,247.4564799058388
5504,0.358,0.395,197.925,96.16026322914436
5505,0.411,0.429,200.85,104.55526129839619
5506,0.453,0.45,208.65,103.27900339851354
5507,0.304,0.454,226.20000000000002,24.15802286784361
5508,0.293,0.457,189.15,179.6532346217018
5509,0.374,0.476,155.025,22.652693037212796
5510,0.296,0.434,145.275,126.0363939141419
5511,0.2,0.373,124.80000000000001,21.80185443729103
5512,0.148,0.319,109.2,64.97226356036192
5513,0.04,0.245,109.2,65.46313198339372
5514,0.0,0.249,115.05,14.398807075599105
5515,0.0,0.289,117.0,24.38709479859178
5516,0.0,0.3,122.85000000000001,25.20520883697809
5517,0.0,0.325,125.775,16.231382521584447
5518,0.0,0.332,124.80000000000001,23.045387775638225
5519,0.0,0.341,115.05,9.228326352997607
5520,0.0,0.305,114.075,6.305251019896042
5521,0.0,0.285,115.05,24.696515765774315
5522,0.0,0.295,111.15,6.0579862740177655
5523,0.0,0.274,116.025,6.9234128845917295
5524,0.006,0.309,119.925,38.06474072540936
5525,0.067,0.245,168.675,24.773311363270533
5526,0.166,0.245,181.35,35.809022635583716
5527,0.264,0.302,184.275,28.11138543262726
5528,0.353,0.317,202.8,258.07847034678366
5529,0.47,0.336,197.925,103.13105369414015
5530,0.475,0.335,205.725,24.340598057983545
5531,0.424,0.325,215.475,83.66563098123567
5532,0.401,0.308,214.5,40.437038608296525
5533,0.311,0.288,205.725,73.62788869243558
5534,0.219,0.259,178.425,116.21419250596601
5535,0.16,0.233,142.35,21.095248268331183
5536,0.109,0.195,120.9,21.157064454800746
5537,0.037,0.149,112.125,21.620685853322513
5538,0.0,0.147,118.95,56.70452102330519
5539,0.0,0.162,119.925,14.464987633879154
5540,0.0,0.162,130.65,15.237689964748766
5541,0.0,0.147,129.675,76.57937424445312
5542,0.0,0.155,127.72500000000001,13.19775581125299
5543,0.0,0.153,123.825,17.788082292209232
5544,0.0,0.153,119.925,56.98832063994804
5545,0.0,0.146,118.95,48.75986099782024
5546,0.0,0.138,113.10000000000001,23.449833034991826
5547,0.0,0.134,122.85000000000001,13.837628244904256
5548,0.002,0.133,130.65,233.1872191326629
5549,0.036,0.107,174.525,80.55450966254934
5550,0.127,0.099,174.525,153.01415367493988
5551,0.354,0.166,162.82500000000002,102.44517246357425
5552,0.512,0.207,192.07500000000002,38.939716303950554
5553,0.604,0.218,190.125,159.3904170816476
5554,0.633,0.211,185.25,63.649660378293724
5555,0.675,0.206,198.9,71.71522163776828
5556,0.67,0.2,180.375,63.230778822899644
5557,0.619,0.179,145.275,19.078614934414414
5558,0.496,0.155,123.825,79.49342852698011
5559,0.335,0.134,126.75,61.57852379884516
5560,0.159,0.112,117.97500000000001,9.192123021148122
5561,0.033,0.082,121.875,18.799360564151684
5562,0.0,0.058,120.9,87.82436690963335
5563,0.0,0.035,121.875,10.611666069983654
5564,0.0,0.017,133.57500000000002,150.8790863659032
5565,0.0,0.011,136.5,54.88515319316237
5566,0.0,0.019,131.625,97.01272289724282
5567,0.0,0.037,133.57500000000002,154.0147704540901
5568,0.0,0.06,123.825,5.223714675504601
5569,0.0,0.08,118.95,5.428566231406742
5570,0.0,0.099,118.95,13.643743119602458
5571,0.0,0.107,111.15,22.975883565259956
5572,0.006,0.102,103.35000000000001,62.51590201520645
5573,0.079,0.059,97.5,74.70415379978597
5574,0.243,0.024,99.45,147.47844646983185
5575,0.416,0.022,107.25,180.47167980446483
5576,0.555,0.019,111.15,13.827480023394532
5577,0.648,0.02,104.325,22.720234911980157
5578,0.659,0.019,99.45,107.93069357695722
5579,0.569,0.018,102.375,72.6056009088609
5580,0.44,0.016,103.35000000000001,20.774145130909815
5581,0.4,0.015,100.425,19.698674462423575
5582,0.408,0.014,103.35000000000001,79.99246157344804
5583,0.313,0.011,100.425,62.13786690574161
5584,0.167,0.006,104.325,10.012119794717153
5585,0.033,0.002,105.3,62.57317646203367
5586,0.0,0.016,104.325,62.99586557461777
5587,0.0,0.058,118.95,11.98381602027526
5588,0.0,0.106,129.675,21.69597713246945
5589,0.0,0.149,126.75,98.90990646593276
5590,0.0,0.176,121.875,10.933951796276789
5591,0.0,0.16,117.0,25.365017345550477
5592,0.0,0.127,114.075,6.265325661625851
5593,0.0,0.093,113.10000000000001,6.511024707179804
5594,0.0,0.062,111.15,24.16362661607189
5595,0.0,0.051,116.025,24.119613275510737
5596,0.003,0.075,108.22500000000001,37.54892562367978
5597,0.053,0.077,92.625,50.538809392676136
5598,0.132,0.065,93.60000000000001,61.54953508682719
5599,0.227,0.09,92.625,165.92896650765456
5600,0.344,0.1,92.625,59.68964557489196
5601,0.503,0.101,101.4,34.513698910032254
5602,0.563,0.104,105.3,15.171916062956715
5603,0.534,0.108,108.22500000000001,83.57540750004667
5604,0.432,0.112,103.35000000000001,74.83658797726969
5605,0.29,0.107,103.35000000000001,21.81763798811141
5606,0.154,0.085,101.4,21.756213226722924
5607,0.091,0.051,103.35000000000001,115.39626609006106
5608,0.039,0.031,109.2,21.080540851449545
5609,0.008,0.026,117.0,21.541226561863212
5610,0.0,0.029,124.80000000000001,13.513447505467521
5611,0.0,0.029,133.57500000000002,74.71839416490636
5612,0.0,0.037,130.65,110.4223136822625
5613,0.0,0.06,128.70000000000002,24.305340824345205
5614,0.0,0.087,124.80000000000001,13.114186556442345
5615,0.0,0.1,115.05,26.357771355776908
5616,0.0,0.111,114.075,14.86805037715548
5617,0.0,0.133,99.45,33.25688058802432
5618,0.0,0.162,96.525,32.310380166286635
5619,0.0,0.193,105.3,49.96020590432759
5620,0.0,0.196,117.0,296.1381355018704
5621,0.018,0.193,194.025,111.73178839017149
5622,0.041,0.223,170.625,99.5818129461427
5623,0.109,0.279,192.07500000000002,167.21395623690088
5624,0.293,0.35,208.65,86.84699923364687
5625,0.499,0.466,207.675,68.93589279913661
5626,0.539,0.568,204.75,119.91930552115099
5627,0.474,0.613,216.45000000000002,41.324340901317036
5628,0.28,0.593,194.025,101.09899579588262
5629,0.167,0.495,159.9,135.19767718882122
5630,0.155,0.391,133.57500000000002,73.440389636104
5631,0.137,0.281,120.9,20.976869003497463
5632,0.101,0.201,115.05,64.14303655621467
5633,0.036,0.22,114.075,81.84213320159377
5634,0.0,0.3,110.175,13.46566159778633
5635,0.0,0.281,116.025,14.322567335827276
5636,0.0,0.249,130.65,33.23166174479242
5637,0.0,0.231,128.70000000000002,15.179473073868227
5638,0.0,0.22,131.625,13.067812505124461
5639,0.0,0.21,105.3,78.5032949331267
5640,0.0,0.21,105.3,14.293632624499459
5641,0.0,0.201,107.25,84.83608664898964
5642,0.0,0.194,107.25,75.76740860000929
5643,0.0,0.185,112.125,147.76958268572488
5644,0.004,0.17,122.85000000000001,401.75875907450643
5645,0.063,0.122,194.025,248.23060555512612
5646,0.151,0.163,194.025,70.7157697939053
5647,0.297,0.186,201.82500000000002,234.89562988574355
5648,0.404,0.157,200.85,102.1185916530868
5649,0.519,0.133,186.225,171.34107563165793
5650,0.432,0.122,204.75,31.87127351226829
5651,0.387,0.121,184.275,125.33141941124632
5652,0.422,0.124,184.275,125.22026739900124
5653,0.411,0.132,154.05,29.67602127042781
5654,0.291,0.147,126.75,72.27747526430528
5655,0.193,0.152,115.05,19.881533190834745
5656,0.094,0.131,110.175,71.6661391969573
5657,0.02,0.111,99.45,46.21884924287637
5658,0.0,0.121,106.275,12.226721346959609
5659,0.0,0.132,117.0,47.48486543267522
5660,0.0,0.129,131.625,31.843485509207014
5661,0.0,0.112,134.55,13.782849518390833
5662,0.0,0.101,113.10000000000001,20.49035730716308
5663,0.0,0.083,107.25,51.845136863278654
5664,0.0,0.063,109.2,66.14525646850048
5665,0.0,0.037,106.275,135.9297519550691
5666,0.0,0.014,105.3,83.88465652574384
5667,0.0,0.004,110.175,199.47895641125714
5668,0.003,0.005,122.85000000000001,423.6441200175892
5669,0.079,0.019,165.75,192.33842813735274
5670,0.266,0.021,191.1,169.5249929942443
5671,0.46,0.043,171.6,257.52257774544387
5672,0.582,0.049,210.6,89.81980996914051
5673,0.666,0.054,195.975,160.33494522673567
5674,0.71,0.067,195.975,106.86592911048999
5675,0.709,0.094,215.475,19.232898423569573
5676,0.688,0.133,205.725,139.60495859529968
5677,0.538,0.182,175.5,18.387962307323914
5678,0.444,0.231,151.125,79.25398739318898
5679,0.342,0.276,114.075,17.82467156316014
5680,0.166,0.303,113.10000000000001,112.46367630556497
5681,0.027,0.284,111.15,18.127981963863704
5682,0.0,0.255,106.275,9.53261259354075
5683,0.0,0.279,117.97500000000001,9.879253051487684
5684,0.0,0.343,129.675,10.789184253598393
5685,0.0,0.338,122.85000000000001,28.69486893875987
5686,0.0,0.317,123.825,9.640937736649164
5687,0.0,0.313,118.95,24.665173615126736
5688,0.0,0.308,116.025,4.864996469399896
5689,0.0,0.359,113.10000000000001,5.230947531257409
5690,0.0,0.343,100.425,13.980049535500779
5691,0.0,0.311,105.3,13.446823403299014
5692,0.0,0.254,125.775,327.41057656765474
5693,0.04,0.202,153.07500000000002,287.0999386701529
5694,0.148,0.236,213.525,144.50196600490065
5695,0.28,0.268,213.525,196.18856049127405
5696,0.487,0.271,201.82500000000002,97.91541678538118
5697,0.547,0.276,195.0,176.15022558283516
5698,0.495,0.312,217.425,19.684580793867912
5699,0.351,0.355,231.07500000000002,96.7529840006573
5700,0.234,0.358,208.65,53.77718319895997
5701,0.262,0.367,161.85,104.98544921169007
5702,0.202,0.338,136.5,52.873068810841396
5703,0.159,0.284,120.9,87.6417493523786
5704,0.095,0.191,115.05,173.20109055492458
5705,0.016,0.179,108.22500000000001,27.142090815084757
5706,0.0,0.199,116.025,78.4407445421945
5707,0.0,0.196,126.75,18.888099071001562
5708,0.0,0.198,130.65,10.720213459120123
5709,0.0,0.187,129.675,28.627421595565263
5710,0.0,0.189,111.15,9.579307207446696
5711,0.0,0.179,107.25,32.79152644818304
5712,0.0,0.17,105.3,39.55758044219387
5713,0.0,0.181,107.25,204.6465363161642
5714,0.0,0.201,103.35000000000001,74.99546407442568
5715,0.0,0.223,110.175,138.85752680996208
